1.335000	0.882259
1.340000	0.883697
1.345000	0.885133
1.350000	0.886567
1.355000	0.888000
1.360000	0.889431
1.365000	0.890860
1.370000	0.892288
1.375000	0.893713
1.380000	0.895137
1.385000	0.896560
1.390000	0.897980
1.395000	0.899399
1.400000	0.900816
1.405000	0.902232
1.410000	0.903645
1.415000	0.905058
1.420000	0.906468
1.425000	0.907877
1.430000	0.909284
1.435000	0.910689
1.440000	0.912093
1.445000	0.913495
1.450000	0.914896
1.455000	0.916295
1.460000	0.917692
1.465000	0.919088
1.470000	0.920482
1.475000	0.921874
1.480000	0.923265
1.485000	0.924654
1.490000	0.926042
1.495000	0.927428
1.500000	0.928812
1.505000	0.930195
1.510000	0.931577
1.515000	0.932956
1.520000	0.934335
1.525000	0.935711
1.530000	0.937086
1.535000	0.938460
1.540000	0.939832
1.545000	0.941202
1.550000	0.942571
1.555000	0.943939
1.560000	0.945305
1.565000	0.946669
1.570000	0.948032
1.575000	0.949393
1.580000	0.950753
1.585000	0.952112
1.590000	0.953469
1.595000	0.954824
1.600000	0.956178
1.605000	0.957530
1.610000	0.958881
1.615000	0.960231
1.620000	0.961579
1.625000	0.962926
1.630000	0.964271
1.635000	0.965614
1.640000	0.966957
1.645000	0.968298
1.650000	0.969637
1.655000	0.970975
1.660000	0.972312
1.665000	0.973647
1.670000	0.974980
1.675000	0.976313
1.680000	0.977644
1.685000	0.978973
1.690000	0.980301
1.695000	0.981628
1.700000	0.982953
1.705000	0.984277
1.710000	0.985600
1.715000	0.986921
1.720000	0.988241
1.725000	0.989559
1.730000	0.990877
1.735000	0.992192
1.740000	0.993507
1.745000	0.994820
1.750000	0.996131
1.755000	0.997442
1.760000	0.998751
1.765000	1.000059
1.770000	1.001365
1.775000	1.002670
1.780000	1.003974
1.785000	1.005276
1.790000	1.006577
1.795000	1.007877
1.800000	1.009175
1.805000	1.010473
1.810000	1.011769
1.815000	1.013063
1.820000	1.014356
1.825000	1.015648
1.830000	1.016939
1.835000	1.018229
1.840000	1.019517
1.845000	1.020804
1.850000	1.022089
1.855000	1.023374
1.860000	1.024657
1.865000	1.025939
1.870000	1.027219
1.875000	1.028499
1.880000	1.029777
1.885000	1.031054
1.890000	1.032329
1.895000	1.033604
1.900000	1.034877
1.905000	1.036149
1.910000	1.037420
1.915000	1.038689
1.920000	1.039958
1.925000	1.041225
1.930000	1.042491
1.935000	1.043755
1.940000	1.045019
1.945000	1.046281
1.950000	1.047542
1.955000	1.048802
1.960000	1.050061
1.965000	1.051318
1.970000	1.052575
1.975000	1.053830
1.980000	1.055084
1.985000	1.056337
1.990000	1.057588
1.995000	1.058839
2.000000	1.060088
2.005000	1.061336
2.010000	1.062583
2.015000	1.063829
2.020000	1.065074
2.025000	1.066317
2.030000	1.067560
2.035000	1.068801
2.040000	1.070041
2.045000	1.071280
2.050000	1.072518
2.055000	1.073755
2.060000	1.074991
2.065000	1.076225
2.070000	1.077458
2.075000	1.078691
2.080000	1.079922
2.085000	1.081152
2.090000	1.082381
2.095000	1.083609
2.100000	1.084836
2.105000	1.086061
2.110000	1.087286
2.115000	1.088509
2.120000	1.089732
2.125000	1.090953
2.130000	1.092173
2.135000	1.093392
2.140000	1.094610
2.145000	1.095827
2.150000	1.097043
2.155000	1.098258
2.160000	1.099472
2.165000	1.100685
2.170000	1.101896
2.175000	1.103107
2.180000	1.104316
2.185000	1.105525
2.190000	1.106732
2.195000	1.107939
2.200000	1.109144
2.205000	1.110348
2.210000	1.111552
2.215000	1.112754
2.220000	1.113955
2.225000	1.115155
2.230000	1.116355
2.235000	1.117553
2.240000	1.118750
2.245000	1.119946
2.250000	1.121141
2.255000	1.122335
2.260000	1.123528
2.265000	1.124720
2.270000	1.125911
2.275000	1.127101
2.280000	1.128290
2.285000	1.129478
2.290000	1.130665
2.295000	1.131851
2.300000	1.133036
2.305000	1.134220
2.310000	1.135404
2.315000	1.136586
2.320000	1.137767
2.325000	1.138947
2.330000	1.140126
2.335000	1.141304
2.340000	1.142481
2.345000	1.143658
2.350000	1.144833
2.355000	1.146007
2.360000	1.147181
2.365000	1.148353
2.370000	1.149524
2.375000	1.150695
2.380000	1.151864
2.385000	1.153033
2.390000	1.154201
2.395000	1.155367
2.400000	1.156533
2.405000	1.157698
2.410000	1.158862
2.415000	1.160025
2.420000	1.161187
2.425000	1.162348
2.430000	1.163508
2.435000	1.164667
2.440000	1.165825
2.445000	1.166982
2.450000	1.168139
2.455000	1.169294
2.460000	1.170449
2.465000	1.171603
2.470000	1.172755
2.475000	1.173907
2.480000	1.175058
2.485000	1.176208
2.490000	1.177357
2.495000	1.178506
2.500000	1.179653
2.505000	1.180799
2.510000	1.181945
2.515000	1.183090
2.520000	1.184233
2.525000	1.185376
2.530000	1.186518
2.535000	1.187659
2.540000	1.188799
2.545000	1.189939
2.550000	1.191077
2.555000	1.192215
2.560000	1.193351
2.565000	1.194487
2.570000	1.195622
2.575000	1.196756
2.580000	1.197890
2.585000	1.199022
2.590000	1.200153
2.595000	1.201284
2.600000	1.202414
2.605000	1.203543
2.610000	1.204671
2.615000	1.205798
2.620000	1.206924
2.625000	1.208050
2.630000	1.209175
2.635000	1.210298
2.640000	1.211421
2.645000	1.212543
2.650000	1.213665
2.655000	1.214785
2.660000	1.215905
2.665000	1.217024
2.670000	1.218142
2.675000	1.219259
2.680000	1.220375
2.685000	1.221490
2.690000	1.222605
2.695000	1.223719
2.700000	1.224832
2.705000	1.225944
2.710000	1.227055
2.715000	1.228166
2.720000	1.229276
2.725000	1.230385
2.730000	1.231493
2.735000	1.232600
2.740000	1.233707
2.745000	1.234812
2.750000	1.235917
2.755000	1.237021
2.760000	1.238124
2.765000	1.239227
2.770000	1.240329
2.775000	1.241430
2.780000	1.242530
2.785000	1.243629
2.790000	1.244727
2.795000	1.245825
2.800000	1.246922
2.805000	1.248018
2.810000	1.249114
2.815000	1.250208
2.820000	1.251302
2.825000	1.252395
2.830000	1.253487
2.835000	1.254579
2.840000	1.255670
2.845000	1.256760
2.850000	1.257849
2.855000	1.258937
2.860000	1.260025
2.865000	1.261112
2.870000	1.262198
2.875000	1.263283
2.880000	1.264368
2.885000	1.265452
2.890000	1.266535
2.895000	1.267617
2.900000	1.268699
2.905000	1.269779
2.910000	1.270859
2.915000	1.271939
2.920000	1.273017
2.925000	1.274095
2.930000	1.275172
2.935000	1.276249
2.940000	1.277324
2.945000	1.278399
2.950000	1.279473
2.955000	1.280547
2.960000	1.281619
2.965000	1.282691
2.970000	1.283762
2.975000	1.284833
2.980000	1.285903
2.985000	1.286972
2.990000	1.288040
2.995000	1.289107
3.000000	1.290174
3.005000	1.291240
3.010000	1.292306
3.015000	1.293370
3.020000	1.294434
3.025000	1.295498
3.030000	1.296560
3.035000	1.297622
3.040000	1.298683
3.045000	1.299743
3.050000	1.300803
3.055000	1.301862
3.060000	1.302920
3.065000	1.303978
3.070000	1.305035
3.075000	1.306091
3.080000	1.307146
3.085000	1.308201
3.090000	1.309255
3.095000	1.310308
3.100000	1.311361
3.105000	1.312413
3.110000	1.313464
3.115000	1.314515
3.120000	1.315565
3.125000	1.316614
3.130000	1.317663
3.135000	1.318710
3.140000	1.319758
3.145000	1.320804
3.150000	1.321850
3.155000	1.322895
3.160000	1.323939
3.165000	1.324983
3.170000	1.326026
3.175000	1.327069
3.180000	1.328110
3.185000	1.329151
3.190000	1.330192
3.195000	1.331232
3.200000	1.332271
3.205000	1.333309
3.210000	1.334347
3.215000	1.335384
3.220000	1.336420
3.225000	1.337456
3.230000	1.338491
3.235000	1.339525
3.240000	1.340559
3.245000	1.341592
3.250000	1.342625
3.255000	1.343657
3.260000	1.344688
3.265000	1.345718
3.270000	1.346748
3.275000	1.347777
3.280000	1.348806
3.285000	1.349834
3.290000	1.350861
3.295000	1.351887
3.300000	1.352913
3.305000	1.353939
3.310000	1.354963
3.315000	1.355987
3.320000	1.357011
3.325000	1.358034
3.330000	1.359056
3.335000	1.360077
3.340000	1.361098
3.345000	1.362118
3.350000	1.363138
3.355000	1.364157
3.360000	1.365175
3.365000	1.366193
3.370000	1.367210
3.375000	1.368227
3.380000	1.369242
3.385000	1.370258
3.390000	1.371272
3.395000	1.372286
3.400000	1.373299
3.405000	1.374312
3.410000	1.375324
3.415000	1.376336
3.420000	1.377347
3.425000	1.378357
3.430000	1.379367
3.435000	1.380376
3.440000	1.381384
3.445000	1.382392
3.450000	1.383399
3.455000	1.384406
3.460000	1.385412
3.465000	1.386417
3.470000	1.387422
3.475000	1.388426
3.480000	1.389430
3.485000	1.390433
3.490000	1.391435
3.495000	1.392437
3.500000	1.393438
3.505000	1.394439
3.510000	1.395439
3.515000	1.396438
3.520000	1.397437
3.525000	1.398435
3.530000	1.399433
3.535000	1.400430
3.540000	1.401426
3.545000	1.402422
3.550000	1.403417
3.555000	1.404412
3.560000	1.405406
3.565000	1.406400
3.570000	1.407393
3.575000	1.408385
3.580000	1.409377
3.585000	1.410368
3.590000	1.411359
3.595000	1.412349
3.600000	1.413338
3.605000	1.414327
3.610000	1.415315
3.615000	1.416303
3.620000	1.417290
3.625000	1.418277
3.630000	1.419263
3.635000	1.420248
3.640000	1.421233
3.645000	1.422217
3.650000	1.423201
3.655000	1.424184
3.660000	1.425167
3.665000	1.426149
3.670000	1.427131
3.675000	1.428111
3.680000	1.429092
3.685000	1.430072
3.690000	1.431051
3.695000	1.432030
3.700000	1.433008
3.705000	1.433985
3.710000	1.434962
3.715000	1.435939
3.720000	1.436915
3.725000	1.437890
3.730000	1.438865
3.735000	1.439839
3.740000	1.440813
3.745000	1.441786
3.750000	1.442759
3.755000	1.443731
3.760000	1.444702
3.765000	1.445673
3.770000	1.446644
3.775000	1.447613
3.780000	1.448583
3.785000	1.449552
3.790000	1.450520
3.795000	1.451488
3.800000	1.452455
3.805000	1.453421
3.810000	1.454388
3.815000	1.455353
3.820000	1.456318
3.825000	1.457283
3.830000	1.458247
3.835000	1.459210
3.840000	1.460173
3.845000	1.461135
3.850000	1.462097
3.855000	1.463059
3.860000	1.464019
3.865000	1.464980
3.870000	1.465939
3.875000	1.466899
3.880000	1.467857
3.885000	1.468815
3.890000	1.469773
3.895000	1.470730
3.900000	1.471687
3.905000	1.472643
3.910000	1.473598
3.915000	1.474553
3.920000	1.475508
3.925000	1.476462
3.930000	1.477415
3.935000	1.478368
3.940000	1.479321
3.945000	1.480273
3.950000	1.481224
3.955000	1.482175
3.960000	1.483126
3.965000	1.484075
3.970000	1.485025
3.975000	1.485974
3.980000	1.486922
3.985000	1.487870
3.990000	1.488817
3.995000	1.489764
4.000000	1.490711
4.005000	1.491656
4.010000	1.492602
4.015000	1.493547
4.020000	1.494491
4.025000	1.495435
4.030000	1.496378
4.035000	1.497321
4.040000	1.498263
4.045000	1.499205
4.050000	1.500146
4.055000	1.501087
4.060000	1.502028
4.065000	1.502968
4.070000	1.503907
4.075000	1.504846
4.080000	1.505784
4.085000	1.506722
4.090000	1.507659
4.095000	1.508596
4.100000	1.509533
4.105000	1.510469
4.110000	1.511404
4.115000	1.512339
4.120000	1.513274
4.125000	1.514208
4.130000	1.515141
4.135000	1.516074
4.140000	1.517007
4.145000	1.517939
4.150000	1.518870
4.155000	1.519801
4.160000	1.520732
4.165000	1.521662
4.170000	1.522592
4.175000	1.523521
4.180000	1.524450
4.185000	1.525378
4.190000	1.526306
4.195000	1.527233
4.200000	1.528160
4.205000	1.529086
4.210000	1.530012
4.215000	1.530937
4.220000	1.531862
4.225000	1.532787
4.230000	1.533711
4.235000	1.534634
4.240000	1.535557
4.245000	1.536480
4.250000	1.537402
4.255000	1.538324
4.260000	1.539245
4.265000	1.540165
4.270000	1.541086
4.275000	1.542006
4.280000	1.542925
4.285000	1.543844
4.290000	1.544762
4.295000	1.545680
4.300000	1.546598
4.305000	1.547515
4.310000	1.548431
4.315000	1.549347
4.320000	1.550263
4.325000	1.551178
4.330000	1.552093
4.335000	1.553007
4.340000	1.553921
4.345000	1.554834
4.350000	1.555747
4.355000	1.556660
4.360000	1.557572
4.365000	1.558483
4.370000	1.559394
4.375000	1.560305
4.380000	1.561215
4.385000	1.562125
4.390000	1.563034
4.395000	1.563943
4.400000	1.564852
4.405000	1.565760
4.410000	1.566667
4.415000	1.567574
4.420000	1.568481
4.425000	1.569387
4.430000	1.570293
4.435000	1.571198
4.440000	1.572103
4.445000	1.573007
4.450000	1.573911
4.455000	1.574815
4.460000	1.575718
4.465000	1.576621
4.470000	1.577523
4.475000	1.578425
4.480000	1.579326
4.485000	1.580227
4.490000	1.581128
4.495000	1.582028
4.500000	1.582927
4.505000	1.583826
4.510000	1.584725
4.515000	1.585624
4.520000	1.586521
4.525000	1.587419
4.530000	1.588316
4.535000	1.589213
4.540000	1.590109
4.545000	1.591005
4.550000	1.591900
4.555000	1.592795
4.560000	1.593689
4.565000	1.594583
4.570000	1.595477
4.575000	1.596370
4.580000	1.597263
4.585000	1.598155
4.590000	1.599047
4.595000	1.599939
4.600000	1.600830
4.605000	1.601721
4.610000	1.602611
4.615000	1.603501
4.620000	1.604390
4.625000	1.605279
4.630000	1.606168
4.635000	1.607056
4.640000	1.607944
4.645000	1.608831
4.650000	1.609718
4.655000	1.610604
4.660000	1.611490
4.665000	1.612376
4.670000	1.613261
4.675000	1.614146
4.680000	1.615031
4.685000	1.615915
4.690000	1.616798
4.695000	1.617681
4.700000	1.618564
4.705000	1.619447
4.710000	1.620329
4.715000	1.621210
4.720000	1.622091
4.725000	1.622972
4.730000	1.623852
4.735000	1.624732
4.740000	1.625612
4.745000	1.626491
4.750000	1.627370
4.755000	1.628248
4.760000	1.629126
4.765000	1.630003
4.770000	1.630881
4.775000	1.631757
4.780000	1.632634
4.785000	1.633510
4.790000	1.634385
4.795000	1.635260
4.800000	1.636135
4.805000	1.637009
4.810000	1.637883
4.815000	1.638757
4.820000	1.639630
4.825000	1.640503
4.830000	1.641375
4.835000	1.642247
4.840000	1.643118
4.845000	1.643990
4.850000	1.644860
4.855000	1.645731
4.860000	1.646601
4.865000	1.647470
4.870000	1.648339
4.875000	1.649208
4.880000	1.650077
4.885000	1.650945
4.890000	1.651812
4.895000	1.652680
4.900000	1.653546
4.905000	1.654413
4.910000	1.655279
4.915000	1.656145
4.920000	1.657010
4.925000	1.657875
4.930000	1.658740
4.935000	1.659604
4.940000	1.660467
4.945000	1.661331
4.950000	1.662194
4.955000	1.663057
4.960000	1.663919
4.965000	1.664781
4.970000	1.665642
4.975000	1.666503
4.980000	1.667364
4.985000	1.668224
4.990000	1.669084
4.995000	1.669944
5.000000	1.670803
